entry,at,order
"-- ending hand #288 --",2022-08-19T06:00:27.000Z,166088882700002
"""Fluffy @ kHdDX9dnsk"" collected 6 from pot",2022-08-19T06:00:27.000Z,166088882700001
"Uncalled bet of 12 returned to ""Fluffy @ kHdDX9dnsk""",2022-08-19T06:00:27.000Z,166088882700000
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T06:00:26.100Z,166088882610000
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T06:00:25.150Z,166088882515000
"""Fluffy @ kHdDX9dnsk"" bets 12",2022-08-19T06:00:20.560Z,166088882056000
"River: 8♠, K♥, 8♦, K♦ [J♥]",2022-08-19T06:00:12.590Z,166088881259000
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T06:00:11.725Z,166088881172500
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T06:00:10.423Z,166088881042300
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T06:00:07.050Z,166088880705000
"Turn: 8♠, K♥, 8♦ [K♦]",2022-08-19T06:00:03.864Z,166088880386400
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T06:00:03.009Z,166088880300900
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T06:00:01.361Z,166088880136100
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:59:58.381Z,166088879838100
"Flop:  [8♠, K♥, 8♦]",2022-08-19T05:59:51.021Z,166088879102100
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:59:50.158Z,166088879015800
"""Fluffy @ kHdDX9dnsk"" calls 2",2022-08-19T05:59:43.970Z,166088878397000
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:59:38.455Z,166088877845500
"""KevinG @ xaYwvsl4ih"" calls 2",2022-08-19T05:59:32.749Z,166088877274900
"""Ryan T @ Vh-ou2imrH"" posts a big blind of 2",2022-08-19T05:59:30.600Z,166088877060007
"""Fluffy @ kHdDX9dnsk"" posts a small blind of 1",2022-08-19T05:59:30.600Z,166088877060006
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (852) | #3 ""KevinG @ xaYwvsl4ih"" (241) | #4 ""Hans @ fVKCULQE4T"" (669) | #8 ""Fluffy @ kHdDX9dnsk"" (299)",2022-08-19T05:59:30.600Z,166088877060001
"-- starting hand #288  (No Limit Texas Hold'em) (dealer: ""Hans @ fVKCULQE4T"") --",2022-08-19T05:59:30.600Z,166088877060000
"-- ending hand #287 --",2022-08-19T05:59:24.589Z,166088876458902
"""Fluffy @ kHdDX9dnsk"" collected 18 from pot",2022-08-19T05:59:24.589Z,166088876458901
"Uncalled bet of 18 returned to ""Fluffy @ kHdDX9dnsk""",2022-08-19T05:59:24.589Z,166088876458900
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:59:23.680Z,166088876368000
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:59:15.642Z,166088875564200
"""Fluffy @ kHdDX9dnsk"" bets 18",2022-08-19T05:59:11.826Z,166088875182600
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:59:08.737Z,166088874873700
"Flop:  [6♣, K♠, K♣]",2022-08-19T05:59:04.293Z,166088874429300
"""Fluffy @ kHdDX9dnsk"" calls 6",2022-08-19T05:59:03.445Z,166088874344500
"""Hans @ fVKCULQE4T"" calls 6",2022-08-19T05:59:01.615Z,166088874161500
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:58:52.925Z,166088873292500
"""Ryan T @ Vh-ou2imrH"" raises to 6",2022-08-19T05:58:51.891Z,166088873189100
"""Fluffy @ kHdDX9dnsk"" posts a big blind of 2",2022-08-19T05:58:47.895Z,166088872789507
"""Hans @ fVKCULQE4T"" posts a small blind of 1",2022-08-19T05:58:47.895Z,166088872789506
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (858) | #3 ""KevinG @ xaYwvsl4ih"" (241) | #4 ""Hans @ fVKCULQE4T"" (675) | #8 ""Fluffy @ kHdDX9dnsk"" (287)",2022-08-19T05:58:47.895Z,166088872789501
"-- starting hand #287  (No Limit Texas Hold'em) (dealer: ""KevinG @ xaYwvsl4ih"") --",2022-08-19T05:58:47.895Z,166088872789500
"-- ending hand #286 --",2022-08-19T05:58:41.978Z,166088872197802
"""Hans @ fVKCULQE4T"" collected 48 from pot",2022-08-19T05:58:41.978Z,166088872197801
"Uncalled bet of 30 returned to ""Hans @ fVKCULQE4T""",2022-08-19T05:58:41.978Z,166088872197800
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:58:41.140Z,166088872114000
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:58:29.224Z,166088870922400
"""Hans @ fVKCULQE4T"" raises to 42",2022-08-19T05:58:27.499Z,166088870749900
"""KevinG @ xaYwvsl4ih"" bets 12",2022-08-19T05:58:17.727Z,166088869772700
"Flop:  [4♦, 10♥, 8♠]",2022-08-19T05:58:13.557Z,166088869355700
"""Fluffy @ kHdDX9dnsk"" calls 8",2022-08-19T05:58:12.744Z,166088869274400
"""Hans @ fVKCULQE4T"" calls 8",2022-08-19T05:58:11.074Z,166088869107400
"""KevinG @ xaYwvsl4ih"" raises to 8",2022-08-19T05:58:08.682Z,166088868868200
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:58:05.463Z,166088868546300
"""Fluffy @ kHdDX9dnsk"" calls 2",2022-08-19T05:58:04.535Z,166088868453500
"""Hans @ fVKCULQE4T"" posts a big blind of 2",2022-08-19T05:57:51.847Z,166088867184707
"""KevinG @ xaYwvsl4ih"" posts a small blind of 1",2022-08-19T05:57:51.847Z,166088867184706
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (858) | #3 ""KevinG @ xaYwvsl4ih"" (261) | #4 ""Hans @ fVKCULQE4T"" (647) | #8 ""Fluffy @ kHdDX9dnsk"" (295)",2022-08-19T05:57:51.847Z,166088867184701
"-- starting hand #286  (No Limit Texas Hold'em) (dealer: ""Ryan T @ Vh-ou2imrH"") --",2022-08-19T05:57:51.847Z,166088867184700
"-- ending hand #285 --",2022-08-19T05:57:45.845Z,166088866584502
"""KevinG @ xaYwvsl4ih"" collected 6 from pot",2022-08-19T05:57:45.845Z,166088866584501
"Uncalled bet of 6 returned to ""KevinG @ xaYwvsl4ih""",2022-08-19T05:57:45.845Z,166088866584500
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:57:44.978Z,166088866497800
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:57:40.880Z,166088866088000
"""KevinG @ xaYwvsl4ih"" raises to 8",2022-08-19T05:57:32.091Z,166088865209100
"""Ryan T @ Vh-ou2imrH"" calls 2",2022-08-19T05:57:28.296Z,166088864829600
"""Fluffy @ kHdDX9dnsk"" calls 2",2022-08-19T05:57:24.696Z,166088864469600
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:57:19.540Z,166088863954000
"""KevinG @ xaYwvsl4ih"" posts a big blind of 2",2022-08-19T05:57:17.669Z,166088863766907
"""Ryan T @ Vh-ou2imrH"" posts a small blind of 1",2022-08-19T05:57:17.669Z,166088863766906
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (860) | #3 ""KevinG @ xaYwvsl4ih"" (257) | #4 ""Hans @ fVKCULQE4T"" (647) | #8 ""Fluffy @ kHdDX9dnsk"" (297)",2022-08-19T05:57:17.669Z,166088863766901
"-- starting hand #285  (No Limit Texas Hold'em) (dealer: ""Fluffy @ kHdDX9dnsk"") --",2022-08-19T05:57:17.669Z,166088863766900
"-- ending hand #284 --",2022-08-19T05:57:11.615Z,166088863161503
"""Fluffy @ kHdDX9dnsk"" shows a 10♣, K♣.",2022-08-19T05:57:11.615Z,166088863161502
"""Hans @ fVKCULQE4T"" collected 32 from pot with Two Pair, 7's & 5's (combination: 7♥, 7♦, 5♠, 5♥, K♥)",2022-08-19T05:57:11.615Z,166088863161501
"""Hans @ fVKCULQE4T"" shows a 7♥, K♥.",2022-08-19T05:57:11.615Z,166088863161500
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:57:10.727Z,166088863072700
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:57:03.727Z,166088862372700
"River: 9♣, 7♦, 2♠, 5♠ [5♥]",2022-08-19T05:56:59.834Z,166088861983400
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:56:58.981Z,166088861898100
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:56:56.316Z,166088861631600
"Turn: 9♣, 7♦, 2♠ [5♠]",2022-08-19T05:56:49.229Z,166088860922900
"""Hans @ fVKCULQE4T"" calls 8",2022-08-19T05:56:48.367Z,166088860836700
"""Fluffy @ kHdDX9dnsk"" bets 8",2022-08-19T05:56:45.004Z,166088860500400
"Flop:  [9♣, 7♦, 2♠]",2022-08-19T05:56:38.771Z,166088859877100
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:56:37.944Z,166088859794400
"""Fluffy @ kHdDX9dnsk"" calls 7",2022-08-19T05:56:34.026Z,166088859402600
"""Hans @ fVKCULQE4T"" raises to 7",2022-08-19T05:56:25.792Z,166088858579200
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:56:20.223Z,166088858022300
"""Ryan T @ Vh-ou2imrH"" posts a big blind of 2",2022-08-19T05:56:17.173Z,166088857717307
"""Fluffy @ kHdDX9dnsk"" posts a small blind of 1",2022-08-19T05:56:17.173Z,166088857717306
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (862) | #3 ""KevinG @ xaYwvsl4ih"" (257) | #4 ""Hans @ fVKCULQE4T"" (630) | #8 ""Fluffy @ kHdDX9dnsk"" (312)",2022-08-19T05:56:17.173Z,166088857717301
"-- starting hand #284  (No Limit Texas Hold'em) (dealer: ""Hans @ fVKCULQE4T"") --",2022-08-19T05:56:17.173Z,166088857717300
"-- ending hand #283 --",2022-08-19T05:56:11.106Z,166088857110603
"""Fluffy @ kHdDX9dnsk"" shows a Q♠, 10♥.",2022-08-19T05:56:11.106Z,166088857110602
"""Ryan T @ Vh-ou2imrH"" collected 57 from pot with Flush, Qc High (combination: Q♣, J♣, 8♣, 6♣, 4♣)",2022-08-19T05:56:11.106Z,166088857110601
"""Ryan T @ Vh-ou2imrH"" shows a J♣, J♦.",2022-08-19T05:56:11.106Z,166088857110600
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:56:10.270Z,166088857027000
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:56:07.609Z,166088856760900
"River: Q♣, 4♣, Q♥, 8♣ [6♣]",2022-08-19T05:55:56.999Z,166088855699900
"""Fluffy @ kHdDX9dnsk"" calls 16",2022-08-19T05:55:56.188Z,166088855618800
"""Ryan T @ Vh-ou2imrH"" bets 16",2022-08-19T05:55:51.301Z,166088855130100
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:55:42.540Z,166088854254000
"Turn: Q♣, 4♣, Q♥ [8♣]",2022-08-19T05:55:38.662Z,166088853866200
"""Fluffy @ kHdDX9dnsk"" calls 6",2022-08-19T05:55:37.825Z,166088853782500
"""Ryan T @ Vh-ou2imrH"" bets 6",2022-08-19T05:55:35.061Z,166088853506100
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:55:27.199Z,166088852719900
"Flop:  [Q♣, 4♣, Q♥]",2022-08-19T05:55:24.155Z,166088852415500
"""Fluffy @ kHdDX9dnsk"" calls 6",2022-08-19T05:55:23.290Z,166088852329000
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:55:16.787Z,166088851678700
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:55:07.872Z,166088850787200
"""Ryan T @ Vh-ou2imrH"" raises to 6",2022-08-19T05:55:05.698Z,166088850569800
"""Fluffy @ kHdDX9dnsk"" posts a big blind of 2",2022-08-19T05:54:59.632Z,166088849963207
"""Hans @ fVKCULQE4T"" posts a small blind of 1",2022-08-19T05:54:59.632Z,166088849963206
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (833) | #3 ""KevinG @ xaYwvsl4ih"" (257) | #4 ""Hans @ fVKCULQE4T"" (631) | #8 ""Fluffy @ kHdDX9dnsk"" (340)",2022-08-19T05:54:59.632Z,166088849963201
"-- starting hand #283  (No Limit Texas Hold'em) (dealer: ""KevinG @ xaYwvsl4ih"") --",2022-08-19T05:54:59.632Z,166088849963200
"-- ending hand #282 --",2022-08-19T05:54:53.634Z,166088849363402
"""KevinG @ xaYwvsl4ih"" collected 14 from pot",2022-08-19T05:54:53.634Z,166088849363401
"Uncalled bet of 2 returned to ""KevinG @ xaYwvsl4ih""",2022-08-19T05:54:53.634Z,166088849363400
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:54:52.804Z,166088849280400
"""KevinG @ xaYwvsl4ih"" bets 2",2022-08-19T05:54:50.807Z,166088849080700
"Turn: 10♠, 5♦, 7♦ [7♥]",2022-08-19T05:54:48.826Z,166088848882600
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:54:47.927Z,166088848792700
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:54:45.746Z,166088848574600
"Flop:  [10♠, 5♦, 7♦]",2022-08-19T05:54:41.829Z,166088848182900
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:54:40.968Z,166088848096800
"""KevinG @ xaYwvsl4ih"" calls 6",2022-08-19T05:54:39.977Z,166088847997700
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:54:31.016Z,166088847101600
"""Fluffy @ kHdDX9dnsk"" raises to 6",2022-08-19T05:54:30.044Z,166088847004400
"""Hans @ fVKCULQE4T"" posts a big blind of 2",2022-08-19T05:54:21.905Z,166088846190507
"""KevinG @ xaYwvsl4ih"" posts a small blind of 1",2022-08-19T05:54:21.905Z,166088846190506
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (833) | #3 ""KevinG @ xaYwvsl4ih"" (249) | #4 ""Hans @ fVKCULQE4T"" (633) | #8 ""Fluffy @ kHdDX9dnsk"" (346)",2022-08-19T05:54:21.905Z,166088846190501
"-- starting hand #282  (No Limit Texas Hold'em) (dealer: ""Ryan T @ Vh-ou2imrH"") --",2022-08-19T05:54:21.905Z,166088846190500
"-- ending hand #281 --",2022-08-19T05:54:15.901Z,166088845590102
"""Hans @ fVKCULQE4T"" collected 135 from pot",2022-08-19T05:54:15.901Z,166088845590101
"Uncalled bet of 67 returned to ""Hans @ fVKCULQE4T""",2022-08-19T05:54:15.901Z,166088845590100
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:54:15.096Z,166088845509600
"""Hans @ fVKCULQE4T"" bets 67",2022-08-19T05:54:06.171Z,166088844617100
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:53:54.633Z,166088843463300
"Flop:  [4♣, 10♠, 7♥]",2022-08-19T05:53:53.088Z,166088843308800
"""KevinG @ xaYwvsl4ih"" calls 67",2022-08-19T05:53:52.238Z,166088843223800
"""Hans @ fVKCULQE4T"" raises to 67",2022-08-19T05:53:48.891Z,166088842889100
"""KevinG @ xaYwvsl4ih"" raises to 22",2022-08-19T05:53:39.727Z,166088841972700
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:53:28.998Z,166088840899800
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:53:23.974Z,166088840397400
"""Hans @ fVKCULQE4T"" raises to 7",2022-08-19T05:53:21.991Z,166088840199100
"""KevinG @ xaYwvsl4ih"" posts a big blind of 2",2022-08-19T05:53:15.059Z,166088839505907
"""Ryan T @ Vh-ou2imrH"" posts a small blind of 1",2022-08-19T05:53:15.059Z,166088839505906
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (834) | #3 ""KevinG @ xaYwvsl4ih"" (316) | #4 ""Hans @ fVKCULQE4T"" (565) | #8 ""Fluffy @ kHdDX9dnsk"" (346)",2022-08-19T05:53:15.059Z,166088839505901
"-- starting hand #281  (No Limit Texas Hold'em) (dealer: ""Fluffy @ kHdDX9dnsk"") --",2022-08-19T05:53:15.059Z,166088839505900
"-- ending hand #280 --",2022-08-19T05:53:09.056Z,166088838905602
"""Fluffy @ kHdDX9dnsk"" collected 4 from pot",2022-08-19T05:53:09.056Z,166088838905601
"Uncalled bet of 4 returned to ""Fluffy @ kHdDX9dnsk""",2022-08-19T05:53:09.056Z,166088838905600
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:53:08.184Z,166088838818400
"""Fluffy @ kHdDX9dnsk"" bets 4",2022-08-19T05:53:04.852Z,166088838485200
"Flop:  [A♠, 4♣, 5♠]",2022-08-19T05:53:01.447Z,166088838144700
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:53:00.596Z,166088838059600
"""Fluffy @ kHdDX9dnsk"" calls 2",2022-08-19T05:52:57.389Z,166088837738900
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:52:52.797Z,166088837279700
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:52:51.732Z,166088837173200
"""Ryan T @ Vh-ou2imrH"" posts a big blind of 2",2022-08-19T05:52:47.023Z,166088836702307
"""Fluffy @ kHdDX9dnsk"" posts a small blind of 1",2022-08-19T05:52:47.023Z,166088836702306
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (836) | #3 ""KevinG @ xaYwvsl4ih"" (316) | #4 ""Hans @ fVKCULQE4T"" (565) | #8 ""Fluffy @ kHdDX9dnsk"" (344)",2022-08-19T05:52:47.023Z,166088836702301
"-- starting hand #280  (No Limit Texas Hold'em) (dealer: ""Hans @ fVKCULQE4T"") --",2022-08-19T05:52:47.023Z,166088836702300
"-- ending hand #279 --",2022-08-19T05:52:41.029Z,166088836102902
"""Ryan T @ Vh-ou2imrH"" collected 5 from pot",2022-08-19T05:52:41.029Z,166088836102901
"Uncalled bet of 4 returned to ""Ryan T @ Vh-ou2imrH""",2022-08-19T05:52:41.029Z,166088836102900
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:52:40.194Z,166088836019400
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:52:37.840Z,166088835784000
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:52:36.172Z,166088835617200
"""Ryan T @ Vh-ou2imrH"" raises to 6",2022-08-19T05:52:35.254Z,166088835525400
"""Fluffy @ kHdDX9dnsk"" posts a big blind of 2",2022-08-19T05:52:30.818Z,166088835081807
"""Hans @ fVKCULQE4T"" posts a small blind of 1",2022-08-19T05:52:30.818Z,166088835081806
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (833) | #3 ""KevinG @ xaYwvsl4ih"" (316) | #4 ""Hans @ fVKCULQE4T"" (566) | #8 ""Fluffy @ kHdDX9dnsk"" (346)",2022-08-19T05:52:30.818Z,166088835081801
"-- starting hand #279  (No Limit Texas Hold'em) (dealer: ""KevinG @ xaYwvsl4ih"") --",2022-08-19T05:52:30.818Z,166088835081800
"-- ending hand #278 --",2022-08-19T05:52:24.905Z,166088834490502
"""Fluffy @ kHdDX9dnsk"" collected 6 from pot",2022-08-19T05:52:24.905Z,166088834490501
"Uncalled bet of 6 returned to ""Fluffy @ kHdDX9dnsk""",2022-08-19T05:52:24.905Z,166088834490500
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:52:24.096Z,166088834409600
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:52:23.044Z,166088834304400
"""Fluffy @ kHdDX9dnsk"" bets 6",2022-08-19T05:52:20.515Z,166088834051500
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:52:17.243Z,166088833724300
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:52:14.236Z,166088833423600
"Turn: 5♣, 2♠, K♦ [A♠]",2022-08-19T05:52:10.505Z,166088833050500
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:52:09.681Z,166088832968100
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:52:07.377Z,166088832737700
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:52:06.366Z,166088832636600
"Flop:  [5♣, 2♠, K♦]",2022-08-19T05:51:55.285Z,166088831528500
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:51:54.459Z,166088831445900
"""KevinG @ xaYwvsl4ih"" calls 2",2022-08-19T05:51:52.451Z,166088831245100
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:51:51.489Z,166088831148900
"""Fluffy @ kHdDX9dnsk"" calls 2",2022-08-19T05:51:50.543Z,166088831054300
"""Hans @ fVKCULQE4T"" posts a big blind of 2",2022-08-19T05:51:39.374Z,166088829937407
"""KevinG @ xaYwvsl4ih"" posts a small blind of 1",2022-08-19T05:51:39.374Z,166088829937406
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (833) | #3 ""KevinG @ xaYwvsl4ih"" (318) | #4 ""Hans @ fVKCULQE4T"" (568) | #8 ""Fluffy @ kHdDX9dnsk"" (342)",2022-08-19T05:51:39.374Z,166088829937401
"-- starting hand #278  (No Limit Texas Hold'em) (dealer: ""Ryan T @ Vh-ou2imrH"") --",2022-08-19T05:51:39.374Z,166088829937400
"""Fluffy @ kHdDX9dnsk"" shows a 2♠, Q♥.",2022-08-19T05:51:34.619Z,166088829461900
"-- ending hand #277 --",2022-08-19T05:51:32.868Z,166088829286803
"""Hans @ fVKCULQE4T"" shows a K♦, J♠.",2022-08-19T05:51:32.868Z,166088829286802
"""KevinG @ xaYwvsl4ih"" collected 91 from pot with Pair, 8's (combination: 8♦, 8♠, Q♦, J♣, 6♦)",2022-08-19T05:51:32.868Z,166088829286801
"""KevinG @ xaYwvsl4ih"" shows a 8♦, J♣.",2022-08-19T05:51:32.868Z,166088829286800
"""KevinG @ xaYwvsl4ih"" calls 27",2022-08-19T05:51:31.978Z,166088829197800
"""Hans @ fVKCULQE4T"" bets 27",2022-08-19T05:51:29.596Z,166088828959600
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:51:21.770Z,166088828177000
"River: 6♦, 2♣, 8♠, 3♠ [Q♦]",2022-08-19T05:51:20.058Z,166088828005800
"""Hans @ fVKCULQE4T"" checks",2022-08-19T05:51:19.160Z,166088827916000
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:51:16.868Z,166088827686800
"Turn: 6♦, 2♣, 8♠ [3♠]",2022-08-19T05:51:14.860Z,166088827486000
"""KevinG @ xaYwvsl4ih"" calls 11",2022-08-19T05:51:14.030Z,166088827403000
"""Hans @ fVKCULQE4T"" bets 11",2022-08-19T05:51:12.396Z,166088827239600
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:51:08.395Z,166088826839500
"Flop:  [6♦, 2♣, 8♠]",2022-08-19T05:51:06.652Z,166088826665200
"""KevinG @ xaYwvsl4ih"" calls 7",2022-08-19T05:51:05.735Z,166088826573500
"""Ryan T @ Vh-ou2imrH"" folds",2022-08-19T05:50:54.149Z,166088825414900
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:50:50.462Z,166088825046200
"""Hans @ fVKCULQE4T"" raises to 7",2022-08-19T05:50:41.962Z,166088824196200
"""KevinG @ xaYwvsl4ih"" posts a big blind of 2",2022-08-19T05:50:38.695Z,166088823869507
"""Ryan T @ Vh-ou2imrH"" posts a small blind of 1",2022-08-19T05:50:38.695Z,166088823869506
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (834) | #3 ""KevinG @ xaYwvsl4ih"" (272) | #4 ""Hans @ fVKCULQE4T"" (613) | #8 ""Fluffy @ kHdDX9dnsk"" (342)",2022-08-19T05:50:38.695Z,166088823869501
"-- starting hand #277  (No Limit Texas Hold'em) (dealer: ""Fluffy @ kHdDX9dnsk"") --",2022-08-19T05:50:38.695Z,166088823869500
"""Fluffy @ kHdDX9dnsk"" shows a 4♣, 7♣.",2022-08-19T05:50:35.170Z,166088823517000
"-- ending hand #276 --",2022-08-19T05:50:32.025Z,166088823202502
"""Ryan T @ Vh-ou2imrH"" collected 6 from pot",2022-08-19T05:50:32.025Z,166088823202501
"Uncalled bet of 2 returned to ""Ryan T @ Vh-ou2imrH""",2022-08-19T05:50:32.025Z,166088823202500
"""Fluffy @ kHdDX9dnsk"" folds",2022-08-19T05:50:31.169Z,166088823116900
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:50:27.310Z,166088822731000
"""Ryan T @ Vh-ou2imrH"" bets 2",2022-08-19T05:50:26.105Z,166088822610500
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:50:21.282Z,166088822128200
"Turn: J♥, 4♥, J♣ [A♥]",2022-08-19T05:50:20.615Z,166088822061500
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:50:19.737Z,166088821973700
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:50:14.353Z,166088821435300
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:50:08.763Z,166088820876300
"Flop:  [J♥, 4♥, J♣]",2022-08-19T05:50:04.191Z,166088820419100
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:50:03.280Z,166088820328000
"""Fluffy @ kHdDX9dnsk"" calls 2",2022-08-19T05:49:57.809Z,166088819780900
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:49:44.263Z,166088818426300
"""KevinG @ xaYwvsl4ih"" calls 2",2022-08-19T05:49:42.998Z,166088818299800
"""Ryan T @ Vh-ou2imrH"" posts a big blind of 2",2022-08-19T05:49:31.435Z,166088817143507
"""Fluffy @ kHdDX9dnsk"" posts a small blind of 1",2022-08-19T05:49:31.435Z,166088817143506
"Player stacks: #2 ""Ryan T @ Vh-ou2imrH"" (830) | #3 ""KevinG @ xaYwvsl4ih"" (274) | #4 ""Hans @ fVKCULQE4T"" (613) | #8 ""Fluffy @ kHdDX9dnsk"" (344)",2022-08-19T05:49:31.435Z,166088817143501
"-- starting hand #276  (No Limit Texas Hold'em) (dealer: ""Hans @ fVKCULQE4T"") --",2022-08-19T05:49:31.435Z,166088817143500
"-- ending hand #275 --",2022-08-19T05:49:25.353Z,166088816535303
"""Fluffy @ kHdDX9dnsk"" shows a A♠, K♣.",2022-08-19T05:49:25.353Z,166088816535302
"""Ryan T @ Vh-ou2imrH"" collected 61 from pot with Straight, K High (combination: K♠, Q♦, J♥, 10♥, 9♣)",2022-08-19T05:49:25.353Z,166088816535301
"""Ryan T @ Vh-ou2imrH"" shows a 5♦, Q♦.",2022-08-19T05:49:25.353Z,166088816535300
"""Ryan T @ Vh-ou2imrH"" calls 21",2022-08-19T05:49:24.447Z,166088816444700
"""Fluffy @ kHdDX9dnsk"" bets 21",2022-08-19T05:49:21.955Z,166088816195500
"River: 7♥, J♥, 10♥, 9♣ [K♠]",2022-08-19T05:49:17.169Z,166088815716900
"""KevinG @ xaYwvsl4ih"" folds",2022-08-19T05:49:16.308Z,166088815630800
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:49:15.249Z,166088815524900
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:49:12.254Z,166088815225400
"Turn: 7♥, J♥, 10♥ [9♣]",2022-08-19T05:49:07.339Z,166088814733900
"""KevinG @ xaYwvsl4ih"" checks",2022-08-19T05:49:06.409Z,166088814640900
"""Ryan T @ Vh-ou2imrH"" checks",2022-08-19T05:49:05.461Z,166088814546100
"""Fluffy @ kHdDX9dnsk"" checks",2022-08-19T05:49:00.524Z,166088814052400
"Flop:  [7♥, J♥, 10♥]",2022-08-19T05:48:49.741Z,166088812974100
"""Fluffy @ kHdDX9dnsk"" calls 6",2022-08-19T05:48:48.852Z,166088812885200
"""Hans @ fVKCULQE4T"" folds",2022-08-19T05:48:46.525Z,166088812652500
"""KevinG @ xaYwvsl4ih"" calls 6",2022-08-19T05:48:43.541Z,166088812354100
